EAN,Color,PurchasePriceExclVAT,RecommendedPriceInclVAT,BrandName,Sell Price,Color,Offer ID
5712195027414,Not Sure,"117,20","359,95",No Product Found,,Not Sure,No Offer ID
5712195027377,Not Sure,"172,28","529,95",No Product Found,,Not Sure,No Offer ID
5712195027179,Not Sure,"75,00","259,95",No Product Found,,Not Sure,No Offer ID
5712195027131,Not Sure,"75,00","259,95",No Product Found,,Not Sure,No Offer ID
5712195027926,Not Sure,"307,66","799,95",No Product Found,,Not Sure,No Offer ID
5712195027902,Not Sure,"276,89","699,95",No Product Found,,Not Sure,No Offer ID
5712195021436,Not Sure,"124,00","344,00",No Product Found,,Not Sure,No Offer ID
5712195028749,Anthracite,"117,20","359,95",Coolshop,115,Anthracite,767a0109c788756244057f89fa5411eb
5712195027599,Not Sure,"536,77","1289,95",No Product Found,,Not Sure,No Offer ID
5712195027575,Not Sure,"221,22","679,95",No Product Found,,Not Sure,No Offer ID
5712195027094,Not Sure,"75,00","259,95",No Product Found,,Not Sure,No Offer ID
5712195032739,Not Sure,"117,20","359,95",No Product Found,,Not Sure,No Offer ID
5712195032715,Not Sure,"117,20","359,95",No Product Found,,Not Sure,No Offer ID
5712195032692,Not Sure,"117,20","359,95",No Product Found,,Not Sure,No Offer ID
5712195033941,Nature,"307,66","799,95",Kitchentime,458,Nature,f5d21a3494087d69b881efcd995b40fa
5712195033941,Nature,"307,66","799,95",Nordic Nest,679,Nature,453fbc458406e507c0e46492dae91666
5712195033941,Nature,"307,66","799,95",Bagaren och Kocken,985,Nature,23762d7327a4d356166d92fc3617f62d
5712195027865,Not Sure,"2140,43","4999,95",No Product Found,,Not Sure,No Offer ID
5712195027841,Not Sure,"1872,88","4299,95",No Product Found,,Not Sure,No Offer ID
5712195024383,Not Sure,"49,00","199,95",No Product Found,,Not Sure,No Offer ID
5712195028107,Not Sure,"196,00","599,95",No Product Found,,Not Sure,No Offer ID
5712195025977,Not Sure,"32,65","89,95",No Product Found,,Not Sure,No Offer ID
5712195025380,Not Sure,"157,39","439,95",No Product Found,,Not Sure,No Offer ID
5712195024765,Silver,"172,28","459,95",Bagaren och Kocken,260,Silver,f60b874e73894c79984ab7925a23942a
5712195031756,White,"399,97","1099,95",Coolshop,701,White,47a9fb70e7aa96975a03b5d4343cfdc1
5712195031756,White,"399,97","1099,95",Lampemesteren,735,White,970dae08c0bf67b8f7ecec9b4a20c6e0
5712195031756,White,"399,97","1099,95",Bagaren och Kocken,1100,White,51b828ec8effb5a6b0aa8c8044756880
5712195031732,Caramel,"399,97","1099,95",Coolshop,730,Caramel,db641c50e5c0026594d828399068e2cf
5712195031732,Caramel,"399,97","1099,95",Bagaren och Kocken,740,Caramel,df6250e426c4c05e33ee8d981a2159f3
5712195026790,Not Sure,"196,00","599,95",No Product Found,,Not Sure,No Offer ID
5712195033842,Not Sure,"796,00","1849,95",No Product Found,,Not Sure,No Offer ID
5712195025243,Not Sure,"494,62","1509,95",No Product Found,,Not Sure,No Offer ID
5712195022228,Not Sure,"493,38","1499,95",No Product Found,,Not Sure,No Offer ID
5712195024642,Not Sure,"196,00","599,95",No Product Found,,Not Sure,No Offer ID
5712195024567,Not Sure,"150,83","459,95",No Product Found,,Not Sure,No Offer ID
5712195025694,Not Sure,"32,65","89,95",No Product Found,,Not Sure,No Offer ID
5712195026813,Not Sure,"196,00","599,95",No Product Found,,Not Sure,No Offer ID
5712195026677,Not Sure,"125,36","379,95",No Product Found,,Not Sure,No Offer ID
5712195029104,Not Sure,"124,00","374,00",No Product Found,,Not Sure,No Offer ID
5712195019563,Not Sure,"49,00","199,95",No Product Found,,Not Sure,No Offer ID
5712195019365,Not Sure,"235,50","659,95",No Product Found,,Not Sure,No Offer ID
5712195025779,Not Sure,"55,35","145,95",No Product Found,,Not Sure,No Offer ID
5712195020460,Not Sure,"235,50","659,95",No Product Found,,Not Sure,No Offer ID
5712195020446,Not Sure,"177,50","499,95",No Product Found,,Not Sure,No Offer ID
5712195025731,Not Sure,"32,65","89,95",No Product Found,,Not Sure,No Offer ID
5712195025717,Not Sure,"32,65","89,95",No Product Found,,Not Sure,No Offer ID
5712195024154,Not Sure,"55,35","145,95",No Product Found,,Not Sure,No Offer ID
5712195024116,Not Sure,"150,83","459,95",No Product Found,,Not Sure,No Offer ID
5712195029081,Not Sure,"125,36","379,95",No Product Found,,Not Sure,No Offer ID
5712195029067,Not Sure,"172,00","522,00",No Product Found,,Not Sure,No Offer ID
5712195019341,Not Sure,"177,50","499,95",No Product Found,,Not Sure,No Offer ID
5712195020422,Camel,"536,77","1289,95",Nordic Nest,777,Camel,168b0f8d79cb70a79fb744bb5fff28b3
5712195020422,Camel,"536,77","1289,95",Kitchentime,788,Camel,446db1a7546dcfec28a4a0f8d54f7806
5712195020415,Not Sure,"825,96","2159,95",No Product Found,,Not Sure,No Offer ID
5712195024680,Not Sure,"172,28","529,95",No Product Found,,Not Sure,No Offer ID
5712195024666,Not Sure,"172,00","525,00",No Product Found,,Not Sure,No Offer ID
5712195026691,Not Sure,"172,00","522,00",No Product Found,,Not Sure,No Offer ID
5712195029043,Not Sure,"139,00","395,00",No Product Found,,Not Sure,No Offer ID
5712195026714,Not Sure,"140,64","399,95",No Product Found,,Not Sure,No Offer ID
5712195019068,Not Sure,"246,69","749,95",No Product Found,,Not Sure,No Offer ID
5712195018924,Not Sure,"153,82","399,95",No Product Found,,Not Sure,No Offer ID
5712195024727,Not Sure,"75,00","255,00",No Product Found,,Not Sure,No Offer ID
5712195024703,Not Sure,"75,00","259,95",No Product Found,,Not Sure,No Offer ID
5712195024406,Not Sure,"49,00","199,95",No Product Found,,Not Sure,No Offer ID
5712195023164,Not Sure,"49,00","195,00",No Product Found,,Not Sure,No Offer ID
5712195029029,Not Sure,"139,00","395,00",No Product Found,,Not Sure,No Offer ID
5712195026356,Not Sure,"117,20","359,95",No Product Found,,Not Sure,No Offer ID
5712195019044,Not Sure,"246,69","749,95",No Product Found,,Not Sure,No Offer ID
5712195025670,Not Sure,"32,65","89,95",No Product Found,,Not Sure,No Offer ID
5712195025656,Not Sure,"32,65","89,95",No Product Found,,Not Sure,No Offer ID
5712195024482,Not Sure,"49,00","139,95",No Product Found,,Not Sure,No Offer ID
5712195010218,Not Sure,"117,20","359,95",No Product Found,,Not Sure,No Offer ID
5712195018658,Not Sure,"246,12","649,95",No Product Found,,Not Sure,No Offer ID
5712195018610,Not Sure,"59,13","179,95",No Product Found,,Not Sure,No Offer ID
5712195018597,Not Sure,"59,13","179,95",No Product Found,,Not Sure,No Offer ID
5712195018566,Not Sure,"59,13","179,95",No Product Found,,Not Sure,No Offer ID
5712195024468,Not Sure,"49,00","139,95",No Product Found,,Not Sure,No Offer ID
5712195024444,Sahara,"49,00","139,95",BoboHome,199,Sahara,ba59f54081d7cf4ff107ccec7d01a7fa
5712195024529,Not Sure,"150,83","459,95",No Product Found,,Not Sure,No Offer ID
5712195008703,Not Sure,"150,83","459,95",No Product Found,,Not Sure,No Offer ID
5712195008697,Not Sure,"149,00","449,00",No Product Found,,Not Sure,No Offer ID
5712195019839,Not Sure,"400,00","999,95",No Product Found,,Not Sure,No Offer ID
5712195018528,Not Sure,"172,28","489,95",No Product Found,,Not Sure,No Offer ID
5712195018351,Not Sure,"99,00","299,00",No Product Found,,Not Sure,No Offer ID
5712195018252,Not Sure,"249,04","729,95",No Product Found,,Not Sure,No Offer ID
5712195028985,Not Sure,"196,00","599,95",No Product Found,,Not Sure,No Offer ID
5712195010331,Not Sure,"587,52","1749,95",No Product Found,,Not Sure,No Offer ID
5712195010324,Not Sure,"587,52","1749,95",No Product Found,,Not Sure,No Offer ID
5712195018214,Not Sure,"123,05","329,95",No Product Found,,Not Sure,No Offer ID
5712195018191,Not Sure,"86,12","229,95",No Product Found,,Not Sure,No Offer ID
5712195010744,Not Sure,"73,39","219,95",No Product Found,,Not Sure,No Offer ID
5712195010164,Not Sure,"125,36","379,95",No Product Found,,Not Sure,No Offer ID
5712195005771,Not Sure,"172,28","529,95",No Product Found,,Not Sure,No Offer ID
5712195009205,Not Sure,"76,43","229,95",No Product Found,,Not Sure,No Offer ID
5712195009861,Not Sure,"215,35","549,95",No Product Found,,Not Sure,No Offer ID
5712195018153,Not Sure,"125,36","379,95",No Product Found,,Not Sure,No Offer ID
5712195010737,Not Sure,"88,30","239,95",No Product Found,,Not Sure,No Offer ID
5712195009458,Not Sure,"137,58","429,95",No Product Found,,Not Sure,No Offer ID
5712195008734,Not Sure,"350,00","809,95",No Product Found,,Not Sure,No Offer ID
5712195008727,Not Sure,"172,28","529,95",No Product Found,,Not Sure,No Offer ID
5712195004958,Not Sure,"196,00","599,95",No Product Found,,Not Sure,No Offer ID
5712195008420,Not Sure,"235,50","659,95",No Product Found,,Not Sure,No Offer ID
5712195008413,Not Sure,"235,50","659,95",No Product Found,,Not Sure,No Offer ID
5712195005931,Not Sure,"172,28","529,95",No Product Found,,Not Sure,No Offer ID
5712195009380,Caramel,"307,66","799,95",Coolshop,561,Caramel,20a556b41ee9d7ebb91c8ca7d4743216
5712195003371,Not Sure,"1003,31","2299,95",No Product Found,,Not Sure,No Offer ID
5712195009038,Not Sure,"493,38","1499,95",No Product Found,,Not Sure,No Offer ID
5712195010645,Not Sure,"79,97","219,95",No Product Found,,Not Sure,No Offer ID
5712195008376,Sienna,"536,77","1289,95",Nordic Nest,770,Sienna,cf6026789c421134a0f818b0befc691f
5712195008376,Sienna,"536,77","1289,95",Kitchentime,781,Sienna,0cc583d4641dc1ab711143aedb98d920
5712195008352,Not Sure,"536,77","1289,95",No Product Found,,Not Sure,No Offer ID
5712195007461,White,"307,66","799,95",Coolshop,562,White,2ee08cb347bb29986689c542da27758a
5712195007461,White,"307,66","799,95",Lampemesteren,565,White,90a126e54a9d16c1b0ac8ff627e51f32
5712195009021,Not Sure,"493,38","1499,95",No Product Found,,Not Sure,No Offer ID
5712195008390,Not Sure,"177,50","499,95",No Product Found,,Not Sure,No Offer ID
5712195009045,White,"369,20","979,95",Coolshop,653,White,868b0b7ea4611105ce8df69e1b925f55
5712195010317,Not Sure,"498,14","1279,95",No Product Found,,Not Sure,No Offer ID
5712195010188,Not Sure,"49,00","149,95",No Product Found,,Not Sure,No Offer ID
5712195009243,Not Sure,"295,63","899,95",No Product Found,,Not Sure,No Offer ID
5712195007447,Not Sure,"276,89","699,95",No Product Found,,Not Sure,No Offer ID
5712195007430,Grey,"221,22","679,95",Lampemesteren,719,Grey,2f5fddf9a17c0bba6ccfc3e61bfe88d9
5712195010492,Not Sure,"117,20","359,95",No Product Found,,Not Sure,No Offer ID
5712195010485,Not Sure,"59,13","179,95",No Product Found,,Not Sure,No Offer ID
5712195010478,Not Sure,"59,13","179,95",No Product Found,,Not Sure,No Offer ID
5712195009090,Not Sure,"196,00","599,95",No Product Found,,Not Sure,No Offer ID
5712195006068,Not Sure,"369,20","979,95",No Product Found,,Not Sure,No Offer ID
5712195010775,Not Sure,"117,20","359,95",No Product Found,,Not Sure,No Offer ID
5712195016999,Not Sure,"117,20","359,95",No Product Found,,Not Sure,No Offer ID
5712195008789,Not Sure,"150,83","459,95",No Product Found,,Not Sure,No Offer ID
5712195008758,Not Sure,"196,00","599,95",No Product Found,,Not Sure,No Offer ID
5712195008741,Not Sure,"150,83","459,95",No Product Found,,Not Sure,No Offer ID
5712195010027,Not Sure,"59,13","179,95",No Product Found,,Not Sure,No Offer ID
5712195009311,Not Sure,"117,20","359,95",No Product Found,,Not Sure,No Offer ID
5712195008659,Not Sure,"59,13","179,95",No Product Found,,Not Sure,No Offer ID
5712195007089,Not Sure,"92,28","249,95",No Product Found,,Not Sure,No Offer ID
5712195008710,Not Sure,"99,88","309,95",No Product Found,,Not Sure,No Offer ID
5712195008345,Not Sure,"99,88","309,95",No Product Found,,Not Sure,No Offer ID
5712195008338,Not Sure,"99,88","309,95",No Product Found,,Not Sure,No Offer ID
5712195008642,Not Sure,"59,13","179,95",No Product Found,,Not Sure,No Offer ID
5712195008529,Not Sure,"59,13","179,95",No Product Found,,Not Sure,No Offer ID
5712195008512,Not Sure,"59,13","179,95",No Product Found,,Not Sure,No Offer ID
5712195008505,Not Sure,"59,13","179,95",No Product Found,,Not Sure,No Offer ID
5712195006990,Not Sure,"99,88","309,95",No Product Found,,Not Sure,No Offer ID
5712195006983,Not Sure,"99,88","309,95",No Product Found,,Not Sure,No Offer ID
5712195008284,Not Sure,"369,20","979,95",No Product Found,,Not Sure,No Offer ID
5712195008093,Not Sure,"172,28","529,95",No Product Found,,Not Sure,No Offer ID
5712195008079,Rose,"215,35","549,95",Nordic Nest,522,Rose,96d2b0d385018c15747a64ff2425a7af
5712195004309,Not Sure,"92,28","249,95",No Product Found,,Not Sure,No Offer ID
5712195008499,Not Sure,"59,13","179,95",No Product Found,,Not Sure,No Offer ID
5712195006921,Not Sure,"59,13","179,95",No Product Found,,Not Sure,No Offer ID
5712195006914,Beige,"92,28","249,95",Nordic Nest,190,Beige,4134625c2bd85c56b500965dba1e9ad1
5712195006914,Beige,"92,28","249,95",Kitchentime,190,Beige,6962b59cc762ccb3fbf189a3997c4708
5712195008062,Not Sure,"215,35","549,95",No Product Found,,Not Sure,No Offer ID
5712195008055,Not Sure,"215,35","549,95",No Product Found,,Not Sure,No Offer ID
5712195003203,Not Sure,"59,13","179,95",No Product Found,,Not Sure,No Offer ID
5712195008482,Not Sure,"59,00","179,00",No Product Found,,Not Sure,No Offer ID
5712195008475,Not Sure,"59,00","179,00",No Product Found,,Not Sure,No Offer ID
5712195008321,Not Sure,"117,20","359,95",No Product Found,,Not Sure,No Offer ID
5712195005795,Not Sure,"59,13","179,95",No Product Found,,Not Sure,No Offer ID
5712195007768,Not Sure,"172,28","529,95",No Product Found,,Not Sure,No Offer ID
5712195008048,Not Sure,"172,28","529,95",No Product Found,,Not Sure,No Offer ID
5712195017088,Not Sure,"196,00","599,95",No Product Found,,Not Sure,No Offer ID
5712195008192,Not Sure,"59,13","179,95",No Product Found,,Not Sure,No Offer ID
5712195007614,Not Sure,"196,00","599,95",No Product Found,,Not Sure,No Offer ID
5712195007416,Not Sure,"246,69","759,95",No Product Found,,Not Sure,No Offer ID
5712195009519,Not Sure,"196,00","599,95",No Product Found,,Not Sure,No Offer ID
5712195006600,Not Sure,"196,00","599,95",No Product Found,,Not Sure,No Offer ID
5712195006037,Not Sure,"276,89","699,95",No Product Found,,Not Sure,No Offer ID
5712195009946,Not Sure,"246,12","649,95",No Product Found,,Not Sure,No Offer ID
5712195009939,Not Sure,"246,12","649,95",No Product Found,,Not Sure,No Offer ID
5712195007331,Not Sure,"221,22","679,95",No Product Found,,Not Sure,No Offer ID
5712195017194,Not Sure,"99,88","309,95",No Product Found,,Not Sure,No Offer ID
5712195009502,Not Sure,"196,00","559,95",No Product Found,,Not Sure,No Offer ID
5712195005542,Not Sure,"150,83","459,95",No Product Found,,Not Sure,No Offer ID
5712195009922,Not Sure,"196,00","599,95",No Product Found,,Not Sure,No Offer ID
5712195009687,Not Sure,"536,77","1289,95",No Product Found,,Not Sure,No Offer ID
5712195017187,Not Sure,"99,88","309,95",No Product Found,,Not Sure,No Offer ID
5712195008925,Not Sure,"295,00","841,00",No Product Found,,Not Sure,No Offer ID
5712195007928,Not Sure,"246,69","749,95",No Product Found,,Not Sure,No Offer ID
5712195004422,Not Sure,"99,88","309,95",No Product Found,,Not Sure,No Offer ID
5712195004415,Not Sure,"117,20","359,95",No Product Found,,Not Sure,No Offer ID
5712195005139,Not Sure,"221,22","679,95",No Product Found,,Not Sure,No Offer ID
5712195004248,Not Sure,"276,89","699,95",No Product Found,,Not Sure,No Offer ID
5712195003609,Not Sure,"221,22","679,95",No Product Found,,Not Sure,No Offer ID
5712195009670,Not Sure,"492,28","1299,95",No Product Found,,Not Sure,No Offer ID
5712195008208,Not Sure,"492,28","1299,95",No Product Found,,Not Sure,No Offer ID
5712195008550,Not Sure,"270,16","829,95",No Product Found,,Not Sure,No Offer ID
5712195007911,Not Sure,"246,69","749,95",No Product Found,,Not Sure,No Offer ID
5712195007904,Not Sure,"246,69","749,95",No Product Found,,Not Sure,No Offer ID
5712195007898,Not Sure,"125,36","379,95",No Product Found,,Not Sure,No Offer ID
5712195004354,Not Sure,"99,88","309,95",No Product Found,,Not Sure,No Offer ID
5712195006686,Not Sure,"149,00","409,95",No Product Found,,Not Sure,No Offer ID
5712195017057,Not Sure,"172,28","489,95",No Product Found,,Not Sure,No Offer ID
5712195007072,Not Sure,"196,00","599,95",No Product Found,,Not Sure,No Offer ID
5712195006594,Multi,"536,77","1289,95",Kids-World,738.57,Multi,5db1f4d43db051b7d808166733e24ba7
5712195006594,Multi,"536,77","1289,95",Kids-World,1128.95,Multi,36f6c21a114c838ab46207aa6f5fae61
5712195008109,Not Sure,"125,36","379,95",No Product Found,,Not Sure,No Offer ID
5712195008116,Not Sure,"125,36","379,95",No Product Found,,Not Sure,No Offer ID
5712195009892,Not Sure,"215,35","549,95",No Product Found,,Not Sure,No Offer ID
5712195004347,Not Sure,"117,20","359,95",No Product Found,,Not Sure,No Offer ID
5712195009823,Not Sure,"221,22","679,95",No Product Found,,Not Sure,No Offer ID
5712195008147,Not Sure,"196,00","599,95",No Product Found,,Not Sure,No Offer ID
5712195004316,Not Sure,"319,09","899,95",No Product Found,,Not Sure,No Offer ID
5712195002473,Not Sure,"221,22","679,95",No Product Found,,Not Sure,No Offer ID
5712195002978,Not Sure,"125,36","379,95",No Product Found,,Not Sure,No Offer ID
5712195009816,Not Sure,"172,28","529,95",No Product Found,,Not Sure,No Offer ID
5712195006334,Not Sure,"150,83","459,95",No Product Found,,Not Sure,No Offer ID
5712195006327,Not Sure,"150,83","459,95",No Product Found,,Not Sure,No Offer ID
5712195002480,Not Sure,"117,20","359,95",No Product Found,,Not Sure,No Offer ID
5712195003005,Not Sure,"59,13","179,95",No Product Found,,Not Sure,No Offer ID
5712195000134,Not Sure,"221,22","679,95",No Product Found,,Not Sure,No Offer ID
5712195002992,Not Sure,"59,13","179,95",No Product Found,,Not Sure,No Offer ID
5712195002985,Not Sure,"117,20","359,95",No Product Found,,Not Sure,No Offer ID
5712195011215,Nature,"1337,76","2999,95",Lampemesteren,3000,Nature,9e0d2758c69bcf02a7ef856172565b2f
5712195011208,Not Sure,"1337,76","2999,95",No Product Found,,Not Sure,No Offer ID
5712195003432,Not Sure,"177,50","497,00",No Product Found,,Not Sure,No Offer ID
5712195003449,Not Sure,"149,00","449,00",No Product Found,,Not Sure,No Offer ID
5712195000011,Not Sure,"61,51","165,95",No Product Found,,Not Sure,No Offer ID
5712195009199,Not Sure,"98,43","259,95",No Product Found,,Not Sure,No Offer ID
5712195009182,Not Sure,"98,43","259,95",No Product Found,,Not Sure,No Offer ID
5712195000783,Not Sure,"135,00","415,00",No Product Found,,Not Sure,No Offer ID
5712195006129,Not Sure,"295,63","899,95",No Product Found,,Not Sure,No Offer ID
5712195019242,Not Sure,"184,58","499,95",No Product Found,,Not Sure,No Offer ID
5712195007355,Not Sure,"196,00","599,95",No Product Found,,Not Sure,No Offer ID
5712195003104,Not Sure,"160,50","405,00",No Product Found,,Not Sure,No Offer ID
5712195000165,Not Sure,"536,77","1289,95",No Product Found,,Not Sure,No Offer ID
5712195000158,Not Sure,"536,77","1289,95",No Product Found,,Not Sure,No Offer ID
5712195000141,Not Sure,"221,22","679,95",No Product Found,,Not Sure,No Offer ID
5712195019204,Brass,"172,28","459,95",Bagaren och Kocken,302,Brass,bb91213d4b5e931761ab71d3ca36f5ac
5712195019198,Not Sure,"734,71","2249,95",No Product Found,,Not Sure,No Offer ID
5712195009397,Not Sure,"153,82","399,95",No Product Found,,Not Sure,No Offer ID
5712195006754,Not Sure,"196,00","599,95",No Product Found,,Not Sure,No Offer ID
5712195006679,Not Sure,"196,00","559,95",No Product Found,,Not Sure,No Offer ID
5712195006136,Not Sure,"295,63","899,95",No Product Found,,Not Sure,No Offer ID
5712195008680,Not Sure,"196,00","599,95",No Product Found,,Not Sure,No Offer ID
