Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Barcode,Variant Grams,Variant Inventory Tracker,Variant Inventory Quantity,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Requires Shipping,Variant Taxable,Image Src,Image Position,Status
634_GUNGDOT_6718,KONG SHAKERS CUCKOOS MIX 8x9x32CM,<br><br>,KONG,Hund,Aktivering,"KONG, Hund, Aktivering",True,Title,Default Title,634.GUNGDOT.6718,035585498379,100,shopify,21,deny,manual,113.4,True,True,https://d27ahaa1qqlr90.cloudfront.net/fit-in/800x800/filters:fill(white):background_color(white):etag(dbc615135ce66d2f4631539c9b2b58a4):format(jpeg)/imazo/_mcpict/A634.6718.jpg,1,active
634_GUNGDOT_6722,KONG COZIE ULTRA ELLA ELEPHANT 30x22x9 CM,<br><br>,KONG,Hund,Aktivering,"KONG, Hund, Aktivering",True,Title,Default Title,634.GUNGDOT.6722,035585485294,100,shopify,90,deny,manual,182.0,True,True,https://d27ahaa1qqlr90.cloudfront.net/fit-in/800x800/filters:fill(white):background_color(white):etag(dbc615135ce66d2f4631539c9b2b58a4):format(jpeg)/imazo/_mcpict/A634.6722.jpg,1,active
634_GUNGDOT_6740,KONG WINDERS FOX 21x4x4 CM,<br><br>,KONG,Hund,Aktivering,"KONG, Hund, Aktivering",True,Title,Default Title,634.GUNGDOT.6740,035585320038,100,shopify,197,deny,manual,86.1,True,True,https://d27ahaa1qqlr90.cloudfront.net/fit-in/800x800/filters:fill(white):background_color(white):etag(dbc615135ce66d2f4631539c9b2b58a4):format(jpeg)/imazo/_mcpict/A634.6740.jpg,1,active
634_GUNGDOT_6750,KONG SCRUNCH KNOTS FOX S/M 21x5x5 CM,"<br>Utan stoppning för mindre stök
Stretchiga sidor skapar realistiska rörelser
Inre knutar tillfredsställer naturliga instinkter<br>",KONG,Hund,Aktivering,"KONG, Hund, Aktivering",True,Title,Default Title,634.GUNGDOT.6750,035585454382,100,shopify,97,deny,manual,94.5,True,True,https://d27ahaa1qqlr90.cloudfront.net/fit-in/800x800/filters:fill(white):background_color(white):etag(dbc615135ce66d2f4631539c9b2b58a4):format(jpeg)/imazo/_mcpict/A634.6750.jpg,1,active
634_GUNGDOT_6752,KONG SCRUNCH KNOTS RACCOON S/M 26x6x5 CM,"<br>Utan stoppning för mindre stök
Stretchiga sidor skapar realistiska rörelser
Inre knutar tillfredsställer naturliga instinkter<br>",KONG,Hund,Aktivering,"KONG, Hund, Aktivering",True,Title,Default Title,634.GUNGDOT.6752,035585454443,100,shopify,144,deny,manual,94.5,True,True,https://d27ahaa1qqlr90.cloudfront.net/fit-in/800x800/filters:fill(white):background_color(white):etag(dbc615135ce66d2f4631539c9b2b58a4):format(jpeg)/imazo/_mcpict/A634.6752.jpg,1,active
634_GUNGDOT_6754,KONG SCRUNCH KNOTS SQUIRREL S/M 24x6x5 CM,"<br>Utan stoppning för mindre stök
Stretchiga sidor skapar realistiska rörelser
Inre knutar tillfredsställer naturliga instinkter<br>",KONG,Hund,Aktivering,"KONG, Hund, Aktivering",True,Title,Default Title,634.GUNGDOT.6754,035585454450,100,shopify,141,deny,manual,94.5,True,True,https://d27ahaa1qqlr90.cloudfront.net/fit-in/800x800/filters:fill(white):background_color(white):etag(dbc615135ce66d2f4631539c9b2b58a4):format(jpeg)/imazo/_mcpict/A634.6754.jpg,1,active
634_GUNGDOT_6756,KONG SCRUNCH KNOTS FOX M/L 37x7x5 CM,"<br>Utan stoppning för mindre stök
Stretchiga sidor skapar realistiska rörelser
Inre knutar tillfredsställer naturliga instinkter<br>",KONG,Hund,Aktivering,"KONG, Hund, Aktivering",True,Title,Default Title,634.GUNGDOT.6756,035585454429,100,shopify,113,deny,manual,129.5,True,True,https://d27ahaa1qqlr90.cloudfront.net/fit-in/800x800/filters:fill(white):background_color(white):etag(dbc615135ce66d2f4631539c9b2b58a4):format(jpeg)/imazo/_mcpict/A634.6756.jpg,1,active
634_GUNGDOT_6758,KONG SCRUNCH KNOTS RACCOON M/L 37x7x5 CM,"<br>Utan stoppning för mindre stök
Stretchiga sidor skapar realistiska rörelser
Inre knutar tillfredsställer naturliga instinkter<br>",KONG,Hund,Aktivering,"KONG, Hund, Aktivering",True,Title,Default Title,634.GUNGDOT.6758,035585454399,100,shopify,214,deny,manual,129.5,True,True,https://d27ahaa1qqlr90.cloudfront.net/fit-in/800x800/filters:fill(white):background_color(white):etag(dbc615135ce66d2f4631539c9b2b58a4):format(jpeg)/imazo/_mcpict/A634.6758.jpg,1,active
634_GUNGDOT_6760,KONG SCRUNCH KNOTS SQUIRREL M/L 36x10x6CM,<br><br>,KONG,Hund,Aktivering,"KONG, Hund, Aktivering",True,Title,Default Title,634.GUNGDOT.6760,035585454436,100,shopify,121,deny,manual,129.5,True,True,https://d27ahaa1qqlr90.cloudfront.net/fit-in/800x800/filters:fill(white):background_color(white):etag(dbc615135ce66d2f4631539c9b2b58a4):format(jpeg)/imazo/_mcpict/A634.6760.jpg,1,active
634_GUNGDOT_6770,KONG DRAGON KNOTS ASSORTED M/L 10x16x24CM,"<br>Knutet rep som tillfredsställer de naturliga instinkterna
Mycket pipande ger mycket skoj
Mindre fyllning ger mindre röra<br>",KONG,Hund,Aktivering,"KONG, Hund, Aktivering",True,Title,Default Title,634.GUNGDOT.6770,035585400013,100,shopify,174,deny,manual,140.0,True,True,https://d27ahaa1qqlr90.cloudfront.net/fit-in/800x800/filters:fill(white):background_color(white):etag(dbc615135ce66d2f4631539c9b2b58a4):format(jpeg)/imazo/_mcpict/A634.6770.jpg,1,active
634_GUNGDOT_6788,KONG COMFORT JUMBO BIRDS MIX XL 50x19x12CM,<br><br>,KONG,Hund,Aktivering,"KONG, Hund, Aktivering",True,Title,Default Title,634.GUNGDOT.6788,035585509112,100,shopify,32,deny,manual,158.2,True,True,https://d27ahaa1qqlr90.cloudfront.net/fit-in/800x800/filters:fill(white):background_color(white):etag(dbc615135ce66d2f4631539c9b2b58a4):format(jpeg)/imazo/_mcpict/A634.6788.jpg,1,active
634_GUNGDOT_6790,KONG COMFORT JUMBO MIX XL,"<br>XL plyschleksak för extra mycket skoj
Prasselljud förlänger engagemang
Pipande ljud i kropp och näbb lockar till lek<br>",KONG,Hund,Aktivering,"KONG, Hund, Aktivering",True,Title,Default Title,634.GUNGDOT.6790,035585485232,100,shopify,206,deny,manual,142.8,True,True,https://d27ahaa1qqlr90.cloudfront.net/fit-in/800x800/filters:fill(white):background_color(white):etag(dbc615135ce66d2f4631539c9b2b58a4):format(jpeg)/imazo/_mcpict/A634.6790.jpg,1,active
634_GUNGDOT_6792,"KONG COZIE ALI ALIGATOR XL 12x33,5x31CM","<br>Lyxig plysch för mysiga stunder inomhus
Extra lager av material för extra styrka
Ljuddelen lockar till aktiv lek
Perfekt för inomhuslek
Söta figurer gör leken extra rolig<br>",KONG,Hund,Aktivering,"KONG, Hund, Aktivering",True,Title,Default Title,634.GUNGDOT.6792,035585338088,100,shopify,102,deny,manual,176.4,True,True,https://d27ahaa1qqlr90.cloudfront.net/fit-in/800x800/filters:fill(white):background_color(white):etag(dbc615135ce66d2f4631539c9b2b58a4):format(jpeg)/imazo/_mcpict/A634.6792.jpg,1,active
634_GUNGDOT_6794,"KONG COZIE MARVIN MOOSE XL 13x30,5x33,5CM","<br>Lyxig plysch för mysiga stunder inomhus
Extra lager av material för extra styrka
Ljuddelen lockar till aktiv lek
Perfekt för inomhuslek
Söta figurer gör leken extra rolig<br>",KONG,Hund,Aktivering,"KONG, Hund, Aktivering",True,Title,Default Title,634.GUNGDOT.6794,035585338101,100,shopify,156,deny,manual,176.4,True,True,https://d27ahaa1qqlr90.cloudfront.net/fit-in/800x800/filters:fill(white):background_color(white):etag(dbc615135ce66d2f4631539c9b2b58a4):format(jpeg)/imazo/_mcpict/A634.6794.jpg,1,active
634_GUNGDOT_6796,KONG STRECHEZZ JUMBO TIGER XL 10x30x58CM,<br><br>,KONG,Hund,Aktivering,"KONG, Hund, Aktivering",True,Title,Default Title,634.GUNGDOT.6796,035585396019,100,shopify,43,deny,manual,172.2,True,True,https://d27ahaa1qqlr90.cloudfront.net/fit-in/800x800/filters:fill(white):background_color(white):etag(dbc615135ce66d2f4631539c9b2b58a4):format(jpeg)/imazo/_mcpict/A634.6796.jpg,1,active
634_GUNGDOT_6798,KONG STRECHEZZ JUMBO SNOW LEOPARD XL 10x30x58CM,<br><br>,KONG,Hund,Aktivering,"KONG, Hund, Aktivering",True,Title,Default Title,634.GUNGDOT.6798,035585396026,100,shopify,70,deny,manual,172.2,True,True,https://d27ahaa1qqlr90.cloudfront.net/fit-in/800x800/filters:fill(white):background_color(white):etag(dbc615135ce66d2f4631539c9b2b58a4):format(jpeg)/imazo/_mcpict/A634.6798.jpg,1,active
634_GUNGDOT_6820,KONG TUGGZ SLOTH XL42x23x11CM,<br><br>,KONG,Hund,Aktivering,"KONG, Hund, Aktivering",True,Title,Default Title,634.GUNGDOT.6820,035585485454,100,shopify,102,deny,manual,156.8,True,True,https://d27ahaa1qqlr90.cloudfront.net/fit-in/800x800/filters:fill(white):background_color(white):etag(dbc615135ce66d2f4631539c9b2b58a4):format(jpeg)/imazo/_mcpict/A634.6820.jpg,1,active
634_GUNGDOT_6822,KONG TUGGZ MONKEY XL 42x23x11CM,<br><br>,KONG,Hund,Aktivering,"KONG, Hund, Aktivering",True,Title,Default Title,634.GUNGDOT.6822,035585485461,100,shopify,100,deny,manual,156.8,True,True,https://d27ahaa1qqlr90.cloudfront.net/fit-in/800x800/filters:fill(white):background_color(white):etag(dbc615135ce66d2f4631539c9b2b58a4):format(jpeg)/imazo/_mcpict/A634.6822.jpg,1,active
634_GUNGDOT_6834,KONG COMFORT KIDDOSPIG S 16x13x11CM,"<br>Borttagbart pipljud för tystnad
Inbjudande söt och mysig
Lekfullt pipljud för att uppmuntra till lek<br>",KONG,Hund,Aktivering,"KONG, Hund, Aktivering",True,Title,Default Title,634.GUNGDOT.6834,035585360331,100,shopify,89,deny,manual,98.7,True,True,https://d27ahaa1qqlr90.cloudfront.net/fit-in/800x800/filters:fill(white):background_color(white):etag(dbc615135ce66d2f4631539c9b2b58a4):format(jpeg)/imazo/_mcpict/A634.6834.jpg,1,active
634_GUNGDOT_6836,KONG COMFORT KIDDOSLION L 23x17x17CM,"<br>Borttagbart pipljud för tystnad
Inbjudande söt och mysig
Lekfullt pipljud för att uppmuntra till lek<br>",KONG,Hund,Aktivering,"KONG, Hund, Aktivering",True,Title,Default Title,634.GUNGDOT.6836,035585360300,100,shopify,37,deny,manual,124.6,True,True,https://d27ahaa1qqlr90.cloudfront.net/fit-in/800x800/filters:fill(white):background_color(white):etag(dbc615135ce66d2f4631539c9b2b58a4):format(jpeg)/imazo/_mcpict/A634.6836.jpg,1,active
634_GUNGDOT_6838,KONG COMFORT KIDDOSBEAR L 22x18x15CM,"<br>Borttagbart pipljud för tystnad
Inbjudande söt och mysig
Lekfullt pipljud för att uppmuntra till lek<br>",KONG,Hund,Aktivering,"KONG, Hund, Aktivering",True,Title,Default Title,634.GUNGDOT.6838,035585360249,100,shopify,109,deny,manual,124.6,True,True,https://d27ahaa1qqlr90.cloudfront.net/fit-in/800x800/filters:fill(white):background_color(white):etag(dbc615135ce66d2f4631539c9b2b58a4):format(jpeg)/imazo/_mcpict/A634.6838.jpg,1,active
634_GUNGDOT_6846,KONG CUTESEAS WHALEL 11x16x30CM,<br><br>,KONG,Hund,Aktivering,"KONG, Hund, Aktivering",True,Title,Default Title,634.GUNGDOT.6846,035585319148,100,shopify,23,deny,manual,129.5,True,True,https://d27ahaa1qqlr90.cloudfront.net/fit-in/800x800/filters:fill(white):background_color(white):etag(dbc615135ce66d2f4631539c9b2b58a4):format(jpeg)/imazo/_mcpict/A634.6846.jpg,1,active
634_GUNGDOT_7018,"KONG SIGNATURE STICKM. REP Ø5x30,5CM",<br><br>,KONG,Hund,Aktivering,"KONG, Hund, Aktivering",True,Title,Default Title,634.GUNGDOT.7018,035585494180,100,shopify,27,deny,manual,98.0,True,True,https://d27ahaa1qqlr90.cloudfront.net/fit-in/800x800/filters:fill(white):background_color(white):etag(dbc615135ce66d2f4631539c9b2b58a4):format(jpeg)/imazo/_mcpict/A634.7018.jpg,1,active
634_GUNGDOT_7020,"KONG SIGNATURE ROPEDOUBLE RING 23x23x7,5CM","Flätat bomulls- och fleecerep för roliga lekstunder<br>Dubbel-rings design, perfekt för interaktiv lek
Slitstarkt material för långvariga dragkamper<br>",KONG,Hund,Aktivering,"KONG, Hund, Aktivering",True,Title,Default Title,634.GUNGDOT.7020,035585498171,100,shopify,9,deny,manual,137.2,True,True,https://d27ahaa1qqlr90.cloudfront.net/fit-in/800x800/filters:fill(white):background_color(white):etag(dbc615135ce66d2f4631539c9b2b58a4):format(jpeg)/imazo/_mcpict/A634.7020.jpg,1,active
634_GUNGDOT_7022,"KONG SIGNATURE ROPEDOUBLE TUG 58,5x13x5CM","Flätat bomulls- och fleecerep för roliga lekstunder<br>Dubbel-rings design, perfekt för interaktiv lek
Slitstarkt material för långvariga dragkamper<br>",KONG,Hund,Aktivering,"KONG, Hund, Aktivering",True,Title,Default Title,634.GUNGDOT.7022,035585498188,100,shopify,13,deny,manual,187.6,True,True,https://d27ahaa1qqlr90.cloudfront.net/fit-in/800x800/filters:fill(white):background_color(white):etag(dbc615135ce66d2f4631539c9b2b58a4):format(jpeg)/imazo/_mcpict/A634.7022.jpg,1,active
634_GUNGDOT_7024,KONG SIGNATURE ROPEDUAL KNOT 57x14x5CM,"Flätat bomulls- och fleecerep för roliga lekstunder<br>Dubbla knutar belönar instinktivt tuggande
Slitstarkt material för långvariga dragkamper<br>",KONG,Hund,Aktivering,"KONG, Hund, Aktivering",True,Title,Default Title,634.GUNGDOT.7024,035585498195,100,shopify,37,deny,manual,88.2,True,True,https://d27ahaa1qqlr90.cloudfront.net/fit-in/800x800/filters:fill(white):background_color(white):etag(dbc615135ce66d2f4631539c9b2b58a4):format(jpeg)/imazo/_mcpict/A634.7024.jpg,1,active
634_GUNGDOT_7026,"KONG SIGNATURE ROPEMEGA DUAL KNOT 4,5x110x4,5CM","Flätat bomulls- och fleecerep för roliga lekstunder<br>Dubbla knutar belönar instinktivt tuggande
Slitstarkt material för långvariga dragkamper<br>",KONG,Hund,Aktivering,"KONG, Hund, Aktivering",True,Title,Default Title,634.GUNGDOT.7026,035585498218,100,shopify,40,deny,manual,168.0,True,True,https://d27ahaa1qqlr90.cloudfront.net/fit-in/800x800/filters:fill(white):background_color(white):etag(dbc615135ce66d2f4631539c9b2b58a4):format(jpeg)/imazo/_mcpict/A634.7026.jpg,1,active
634_GUNGDOT_7028,KONG SIGNATURE ROPE/BALL DISPLAY,<br><br>,KONG,Hund,Aktivering,"KONG, Hund, Aktivering",True,Title,Default Title,634.GUNGDOT.7028,,100,shopify,8,deny,manual,4578.0,True,True,https://d27ahaa1qqlr90.cloudfront.net/fit-in/800x800/filters:fill(white):background_color(white):etag(dbc615135ce66d2f4631539c9b2b58a4):format(jpeg)/imazo/_mcpict/no-image.jpg,1,active
634_GUNGDOT_7032,"KONG SIGNATURE THROW M/L 46,5x3x3CM","Lanserar medelstora och stora KONGs för enkel, långdistansapportering<br>Ergonomisk form, vadderat grepp för handsfri upphämtning och oändlig aktivitet
Hål för att fästa utomhusäventyrstillbehör
Texturerad KONG Kupper-topp hjälper till att greppa KONG innan avfyrning
Hållbar konstruktion för långvarig apportlek<br>",KONG,Hund,Aktivering,"KONG, Hund, Aktivering",True,Title,Default Title,634.GUNGDOT.7032,035585523101,100,shopify,33,deny,manual,98.0,True,True,https://d27ahaa1qqlr90.cloudfront.net/fit-in/800x800/filters:fill(white):background_color(white):etag(dbc615135ce66d2f4631539c9b2b58a4):format(jpeg)/imazo/_mcpict/A634.7032.jpg,1,active
634_GUNGDOT_7044,"KONG SQUEEZZ GOOMZ RING L 4,5x14x14CM","Tuggleksak med höjda knoppar som masserar tänder och tandkött.<br>Stimulerande knoppar masserar tänder och tandkött
Olika texturer tillfredsställer tugginstinkter
Slitstarkt material för långvarigt nöje<br>",KONG,Hund,Ingen underkategori,"KONG, Hund, Ingen underkategori",True,Title,Default Title,634.GUNGDOT.7044,035585495118,100,shopify,82,deny,manual,148.4,True,True,https://d27ahaa1qqlr90.cloudfront.net/fit-in/800x800/filters:fill(white):background_color(white):etag(dbc615135ce66d2f4631539c9b2b58a4):format(jpeg)/imazo/_mcpict/A634.7044.jpg,1,active
634_GUNGDOT_7054,"KONG FLYANGLE MIX BLÅ/ORANGE Ø26,5x2,5CM",<br><br>,KONG,Hund,Aktivering,"KONG, Hund, Aktivering",True,Title,Default Title,634.GUNGDOT.7054,035585495323,100,shopify,38,deny,manual,159.6,True,True,https://d27ahaa1qqlr90.cloudfront.net/fit-in/800x800/filters:fill(white):background_color(white):etag(dbc615135ce66d2f4631539c9b2b58a4):format(jpeg)/imazo/_mcpict/A634.7054.jpg,1,active
634_GUNGDOT_7060,KONG JUMBLER BALL M/L MIX FÄRG Ø14CM,"<br>Tennisboll som lockar till lek
Enkel att plocka upp och skaka<br>",KONG,Hund,Aktivering,"KONG, Hund, Aktivering",True,Title,Default Title,634.GUNGDOT.7060,035585034096,100,shopify,54,deny,manual,156.8,True,True,https://d27ahaa1qqlr90.cloudfront.net/fit-in/800x800/filters:fill(white):background_color(white):etag(dbc615135ce66d2f4631539c9b2b58a4):format(jpeg)/imazo/_mcpict/A634.7060.jpg,1,active
634_GUNGDOT_7062,KONG JUMBLER BALL L/XL MIX FÄRG Ø18CM,"<br>Tennisboll som lockar till lek
Enkel att plocka upp och skaka<br>",KONG,Hund,Aktivering,"KONG, Hund, Aktivering",True,Title,Default Title,634.GUNGDOT.7062,035585034089,100,shopify,30,deny,manual,226.8,True,True,https://d27ahaa1qqlr90.cloudfront.net/fit-in/800x800/filters:fill(white):background_color(white):etag(dbc615135ce66d2f4631539c9b2b58a4):format(jpeg)/imazo/_mcpict/A634.7062.jpg,1,active
634_GUNGDOT_7064,"KONG JUMBLER TUG MIX S/M 25,5x11,5x6,5CM","<br>Intern, tumlande boll och pipleksak som väcker leklusten
Perfekt för interaktiv drag- och kastlek
Handtag för enkel greppning
Hållbar leksak för långvarig användning<br>",KONG,Hund,Aktivering,"KONG, Hund, Aktivering",True,Title,Default Title,634.GUNGDOT.7064,035585509433,100,shopify,106,deny,manual,142.8,True,True,https://d27ahaa1qqlr90.cloudfront.net/fit-in/800x800/filters:fill(white):background_color(white):etag(dbc615135ce66d2f4631539c9b2b58a4):format(jpeg)/imazo/_mcpict/A634.7064.jpg,1,active
634_GUNGDOT_7066,KONG JUMBLER TUG MIX M/L 32x14x8CM,"<br>Intern, tumlande boll och pipleksak som väcker leklusten
Perfekt för interaktiv drag- och kastlek
Handtag för enkel greppning
Hållbar leksak för långvarig användning<br>",KONG,Hund,Aktivering,"KONG, Hund, Aktivering",True,Title,Default Title,634.GUNGDOT.7066,035585509440,100,shopify,127,deny,manual,196.0,True,True,https://d27ahaa1qqlr90.cloudfront.net/fit-in/800x800/filters:fill(white):background_color(white):etag(dbc615135ce66d2f4631539c9b2b58a4):format(jpeg)/imazo/_mcpict/A634.7066.jpg,1,active
634_GUNGDOT_7070,"KONG JAXX BRIGHTS BALL MIX Med. Ø6,5CM","Rolig apportleksak från Kong<br>Byggd för långvarig apportlek
Slitstarka material belönar lämpligt tuggande
Förhöjda kanter för interaktiv lek<br>",KONG,Hund,Aktivering,"KONG, Hund, Aktivering",True,Title,Default Title,634.GUNGDOT.7070,035585495347,100,shopify,52,deny,manual,84.7,True,True,https://d27ahaa1qqlr90.cloudfront.net/fit-in/800x800/filters:fill(white):background_color(white):etag(dbc615135ce66d2f4631539c9b2b58a4):format(jpeg)/imazo/_mcpict/A634.7070.jpg,1,active
634_GUNGDOT_7072,"KONG JAXX BRIGHTS BALL MIX Lar. Ø7,5CM","Rolig apportleksak från Kong<br>Byggd för långvarig apportlek
Slitstarka material belönar lämpligt tuggande
Förhöjda kanter för interaktiv lek<br>",KONG,Hund,Aktivering,"KONG, Hund, Aktivering",True,Title,Default Title,634.GUNGDOT.7072,035585495330,100,shopify,27,deny,manual,94.5,True,True,https://d27ahaa1qqlr90.cloudfront.net/fit-in/800x800/filters:fill(white):background_color(white):etag(dbc615135ce66d2f4631539c9b2b58a4):format(jpeg)/imazo/_mcpict/A634.7072.jpg,1,active
634_GUNGDOT_7074,"KONG JAXX BRIGHTS BALL MIX M. REP Med. 33x6,5x6,5CM","Rolig apportleksak med rep från Kong<br>Byggd för långvarig apportlek
Slitstarka material belönar lämpligt tuggande
Förhöjda kanter för interaktiv lek<br>",KONG,Hund,Aktivering,"KONG, Hund, Aktivering",True,Title,Default Title,634.GUNGDOT.7074,035585495354,100,shopify,41,deny,manual,103.6,True,True,https://d27ahaa1qqlr90.cloudfront.net/fit-in/800x800/filters:fill(white):background_color(white):etag(dbc615135ce66d2f4631539c9b2b58a4):format(jpeg)/imazo/_mcpict/A634.7074.jpg,1,active
634_GUNGDOT_7076,"KONG JAXX BRIGHTS STICK MIX M.REP Lar. 35,5x6,5x6,5CM","Stark leksak från Kong<br>Byggd för långvariga dragkamper och apport
Stadigt rep gör att leksessionerna håller längre
Slitstarka material belönar lämpligt tuggande<br>",KONG,Hund,Aktivering,"KONG, Hund, Aktivering",True,Title,Default Title,634.GUNGDOT.7076,035585495361,100,shopify,20,deny,manual,165.2,True,True,https://d27ahaa1qqlr90.cloudfront.net/fit-in/800x800/filters:fill(white):background_color(white):etag(dbc615135ce66d2f4631539c9b2b58a4):format(jpeg)/imazo/_mcpict/A634.7076.jpg,1,active
634_GUNGDOT_7080,"KONG SIGNATURE CRUNCH ROPE PUPPY SINGLES/M 40,5x5x2,5CM",<br><br>,KONG,Hund,Aktivering,"KONG, Hund, Aktivering",True,Title,Default Title,634.GUNGDOT.7080,035585503271,100,shopify,70,deny,manual,93.8,True,True,https://d27ahaa1qqlr90.cloudfront.net/fit-in/800x800/filters:fill(white):background_color(white):etag(dbc615135ce66d2f4631539c9b2b58a4):format(jpeg)/imazo/_mcpict/A634.7080.jpg,1,active
634_GUNGDOT_7082,KONG SIGNARURE CRUNCH ROPE PUPPY DOUBLEM/L 42x3x3CM,<br><br>,KONG,Hund,Aktivering,"KONG, Hund, Aktivering",True,Title,Default Title,634.GUNGDOT.7082,035585503288,100,shopify,32,deny,manual,129.5,True,True,https://d27ahaa1qqlr90.cloudfront.net/fit-in/800x800/filters:fill(white):background_color(white):etag(dbc615135ce66d2f4631539c9b2b58a4):format(jpeg)/imazo/_mcpict/A634.7082.jpg,1,active
634_GUNGDOT_7084,"KONG SIGNATURE CRUNCH ROPE SINGLE S 51x3x2,5CM",<br><br>,KONG,Hund,Aktivering,"KONG, Hund, Aktivering",True,Title,Default Title,634.GUNGDOT.7084,035585503240,100,shopify,70,deny,manual,93.8,True,True,https://d27ahaa1qqlr90.cloudfront.net/fit-in/800x800/filters:fill(white):background_color(white):etag(dbc615135ce66d2f4631539c9b2b58a4):format(jpeg)/imazo/_mcpict/A634.7084.jpg,1,active
